761,749,74
762,750,74
763,751,74
764,752,74
765,753,74
766,754,111
767,755,27
768,756,78
769,757,10
770,758,10
771,759,20
772,760,8
773,761,128
774,762,5
775,763,29
776,764,26
777,765,129
778,766,130
779,767,43
780,768,129
781,769,43
782,770,95
783,770,131
784,771,80
785,772,45
786,773,14
787,774,132
788,775,43
789,776,10
790,777,10
791,778,32
792,779,91
793,780,43
794,781,20
795,782,133
796,783,102
797,784,79
798,785,102
799,786,102
800,787,102
801,788,130
802,789,130
803,790,29
804,791,17
805,792,130
806,792,134
807,793,25
808,794,102
809,795,102
810,796,43
811,797,32
812,798,15
813,799,99
814,800,16
815,801,5
816,802,102
817,803,95
818,804,135
819,805,47
820,806,5
821,807,5
822,808,45
823,809,95
824,810,95
825,811,5
826,812,48
827,813,5
828,813,136
829,814,95
830,815,137
831,816,95
832,817,47
833,818,5
834,819,138
835,820,5
836,821,45
837,822,139
838,823,47
839,824,47
840,825,45
841,826,21
842,827,43
843,828,47
844,829,140
845,830,95
846,831,120
847,832,95
848,833,23
849,834,47
850,835,47
851,836,5
852,837,5
853,838,45
854,839,45
855,840,95
856,841,79
857,842,5
858,843,95
859,844,5
860,845,86
861,846,111
862,847,7
863,848,102
864,849,43
865,850,43
866,851,102
867,852,102
868,853,86
869,854,141
870,855,5
871,856,86
872,857,86
873,858,96
874,859,33
875,860,102
876,861,13
877,862,68
878,863,97
879,864,27
880,865,13
881,866,27
882,867,95
883,868,47
884,869,95
885,870,95
886,871,34
887,872,14
888,873,34
889,874,54
890,875,54
891,876,10
892,877,10
893,878,10
894,879,48
895,880,95
896,881,96
897,882,96
898,883,96
899,884,77
900,885,95
901,886,96
902,887,96
903,888,142
904,889,96
905,890,96
906,891,5
907,892,80
908,892,43
909,893,43
910,894,91
911,895,95
912,896,33
913,897,33
914,898,33
915,899,33
916,900,36
917,901,33
918,902,33
919,903,143
920,904,86
921,905,68
922,906,4
923,907,51
924,908,33
925,909,10
926,910,129
927,911,10
928,912,17
929,913,10
930,914,54
931,915,49
932,916,91
933,917,4
934,918,78
935,919,55
936,920,97
937,921,97
938,922,97
939,923,33
940,924,33
941,925,78
942,926,26
943,927,95
944,928,102
945,929,64
946,930,43
947,931,122
948,932,33
949,933,78
950,934,33
951,935,78
952,936,33
953,937,144
954,938,5
955,939,145
956,940,33
957,941,122
958,942,33
959,943,89
960,944,14
961,945,20
962,946,53
963,947,78
964,948,33
965,949,85
966,950,83
967,951,122
968,952,60
969,953,93
970,953,10
971,954,146
972,955,68
973,956,147
974,957,96
975,958,90
976,959,26
977,960,5
978,961,5
979,962,5
980,963,5
981,964,95
982,965,78
983,966,78
984,967,43
985,968,148
986,969,149
987,970,86
988,971,43
989,972,150
990,973,86
991,974,86
992,975,86
993,976,86
994,977,86
995,978,86
996,979,45
997,980,95
998,981,79
999,981,43
1000,982,14
1001,983,34
1002,984,95
1003,985,64
1004,986,4
1005,987,62
1006,988,12
1007,989,122
1008,990,90
1009,991,151
1010,992,130
1011,993,77
1012,994,68
1013,995,7
1014,996,86
1015,997,86
1016,998,86
1017,999,86
1018,1000,152
1019,1001,152
1020,1002,96
1021,1003,86
1022,1004,152
1023,1005,48
1024,1006,10
1025,1007,32
1026,1008,32
1027,1009,68
1028,1010,81
1029,1011,120
1030,1012,120
1031,1013,92
1032,1014,153
1033,1015,54
1034,1016,54
1035,1017,5
1036,1018,154
1037,1019,67
1038,1020,78
1039,1021,155
1040,1022,4
1041,1023,78
1042,1024,78
1043,1025,32
1044,1026,13
1045,1027,95
1046,1028,5
1047,1029,28
1048,1030,45
1049,1031,146
1050,1032,94
1051,1033,146
1052,1034,58
1053,1035,71
1054,1036,58
1055,1037,94
1056,1038,156
1057,1039,157
1058,1040,123
1059,1041,77
1060,1042,77
1061,1043,77
1062,1044,77
1063,1045,123
1064,1046,43
1065,1047,21
1066,1048,148
1067,1049,54
1068,1050,77
1069,1051,4
1070,1052,54
1071,1053,77
1072,1054,54
1073,1055,54
1074,1056,54
1075,1057,54
1076,1058,77
1077,1059,10
1078,1060,77
1079,1061,77
1080,1061,124
1081,1062,77
1082,1063,77
1083,1064,77
1084,1065,86
1085,1066,86
1086,1067,15
1087,1068,120
1088,1069,21
1089,1070,30
1090,1071,21
1091,1072,21
1092,1073,12
1093,1074,42
1094,1075,64
1095,1076,101
1096,1077,77
1097,1078,77
1098,1079,77
1099,1080,15
1100,1081,153
1101,1082,14
1102,1083,14
1103,1084,14
1104,1085,21
1105,1086,15
1106,1087,158
1107,1088,33
1108,1089,30
1109,1090,73
1110,1091,112
1111,1092,114
1112,1093,21
1113,1094,8
1114,1095,48
1115,1096,96
1116,1097,25
1117,1098,25
1118,1099,15
1119,1100,15
1120,1101,101
1121,1102,37
1122,1103,37
1123,1104,37
1124,1105,60
1125,1106,15
1126,1107,48
1127,1108,8
1128,1109,8
1129,1110,70
1130,1111,27
1131,1112,159
1132,1113,33
1133,1114,17
1134,1115,70
1135,1116,107
1136,1117,30
1137,1118,160
1138,1119,161
1139,1120,160
1140,1121,104
1141,1122,5
1142,1123,129
1143,1124,14
1144,1125,19
1145,1126,19
1146,1127,17
1147,1128,33
1148,1129,92
1149,1130,33
1150,1131,10
1151,1132,78
1152,1133,92
1153,1134,153
1154,1135,10
1155,1136,68
1156,1137,5
1157,1138,74
1158,1139,5
1159,1140,162
1160,1141,122
1161,1142,95
1162,1143,2
1163,1144,163
1164,1145,7
1165,1146,7
1166,1147,30
1167,1148,91
1168,1149,60
1169,1150,86
1170,1151,2
1171,1152,34
1172,1153,96
1173,1154,8
1174,1155,32
1175,1156,32
1176,1157,32
1177,1158,89
1178,1159,33
1179,1160,15
1180,1161,15
1181,1162,89
1182,1163,33
1183,1164,13
1184,1165,30
1185,1166,164
1186,1167,164
1187,1168,17
1188,1169,48
1189,1169,4
1190,1170,92
1191,1171,10
1192,1172,10
1193,1173,10
1194,1174,47
1195,1175,17
1196,1176,17
1197,1177,33
1198,1178,5
1199,1179,85
1200,1180,132
1201,1181,45
1202,1182,112
1203,1183,17
1204,1184,23
1205,1185,137
1206,1186,47
1207,1187,120
1208,1188,165
1209,1188,166
1210,1189,32
1211,1190,148
1212,1191,32
1213,1192,17
1214,1193,167
1215,1193,22
1216,1194,78
1217,1195,112
1218,1196,25
1219,1197,27
1220,1198,23
1221,1199,52
1222,1200,17
1223,1201,86
1224,1202,86
1225,1203,78
1226,1204,129
1227,1205,79
1228,1206,79
1229,1207,25
1230,1208,168
1231,1209,120
1232,1210,169
1233,1211,4
1234,1212,138
1235,1213,115
1236,1214,92
1237,1215,23
1238,1216,22
1239,1217,23
1240,1218,22
1241,1219,22
1242,1220,22
1243,1221,23
1244,1221,17
1245,1222,23
1246,1223,153
1247,1224,13
1248,1225,114
1249,1226,85
1250,1227,22
1251,1228,112
1252,1229,78
1253,1230,170
1254,1231,22
1255,1232,23
1256,1233,115
1257,1234,13
1258,1235,79
1259,1236,103
1260,1237,13
1261,1238,29
1262,1239,13
1263,1240,13
1264,1241,29
1265,1242,116
1266,1243,116
1267,1244,28
1268,1245,13
1269,1246,104
1270,1247,13
1271,1248,29
1272,1249,23
1273,1250,22
1274,1251,23
1275,1252,103
1276,1253,171
1277,1254,13
1278,1255,29
1279,1256,119
1280,1257,29
1281,1258,172
1282,1259,103
1283,1260,28
1284,1261,13
1285,1262,13
1286,1263,104
1287,1264,29
1288,1265,23
1289,1266,22
1290,1267,137
1291,1268,23
1292,1269,31
1293,1270,23
1294,1271,29
1295,1272,23
1296,1273,120
1297,1274,13
